,Ward,Wardcode,hhSocialRented,JobSeekers,Noqual,Carsperhousehold,Districtcode,Population2011Census,Crimerate,Openspace,District,GeneralFertilityRate,Malelifeexpectancy,Femalelifeexpectancy,Children,Greaterthan65,nonwhite,NotBorninUK,NotEnglishspeaking
8837, Canning Town South,00BBGE,36.0,9.2,22.6,0.5,00BB,15996,86.2,26.6,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8838, Canning Town South,00BBGF,41.4,9.5,25.3,0.7,00BB,13411,136.0,30.6,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8839, Canning Town South,00BBGG,15.7,8.4,19.3,0.6,00BB,15917,174.4,10.9,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8840, Canning Town South,00BBGH,17.6,8.9,19.9,0.7,00BB,13866,79.7,12.3,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8841, Canning Town South,00BBGJ,31.1,10.4,24.3,0.7,00BB,15575,92.0,23.5,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8842, Canning Town South,00BBGK,28.9,8.7,17.8,0.6,00BB,16257,90.8,13.8,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8843, Canning Town South,00BBGL,26.4,9.8,17.6,0.6,00BB,17362,111.2,2.2,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8844, Canning Town South,00BBGM,12.8,9.5,20.3,0.6,00BB,15885,70.4,2.4,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8845, Canning Town South,00BBGN,13.5,9.7,21.6,0.7,00BB,15113,85.5,3.2,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8846, Canning Town South,00BBGP,30.1,12.0,23.2,0.6,00BB,16633,85.2,48.6,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8847, Canning Town South,00BBGQ,22.5,10.9,20.7,0.7,00BB,15318,83.3,26.6,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8848, Canning Town South,00BBGR,41.7,11.3,23.6,0.5,00BB,15470,74.0,10.3,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8849, Canning Town South,00BBGS,25.1,10.5,21.8,0.6,00BB,16404,125.3,14.5,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8850, Canning Town South,00BBGT,30.8,5.6,14.1,0.7,00BB,10679,91.6,57.8,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8851, Canning Town South,00BBGU,31.8,7.0,13.9,0.4,00BB,17768,185.7,11.2,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8852, Canning Town South,00BBGW,17.7,8.4,19.6,0.7,00BB,14846,63.7,33.9,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8853, Canning Town South,00BBGX,40.9,10.9,20.9,0.5,00BB,15551,78.6,27.2,Newham,59.8,74.5,85.9,21.0865216304076,7.1,54.5,47.5,19.9
8854, Forest Gate North,00BBGB,36.5,6.5,19.2,0.7,00BB,15141,121.2,30.9,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8855, Forest Gate North,00BBGC,25.8,9.8,22.4,0.6,00BB,15982,109.5,6.1,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8856, Forest Gate North,00BBGD,49.3,14.4,25.7,0.5,00BB,14810,125.7,21.7,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8857, Forest Gate North,00BBGE,36.0,9.2,22.6,0.5,00BB,15996,86.2,26.6,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8858, Forest Gate North,00BBGF,41.4,9.5,25.3,0.7,00BB,13411,136.0,30.6,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8859, Forest Gate North,00BBGG,15.7,8.4,19.3,0.6,00BB,15917,174.4,10.9,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8860, Forest Gate North,00BBGH,17.6,8.9,19.9,0.7,00BB,13866,79.7,12.3,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8861, Forest Gate North,00BBGJ,31.1,10.4,24.3,0.7,00BB,15575,92.0,23.5,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8862, Forest Gate North,00BBGK,28.9,8.7,17.8,0.6,00BB,16257,90.8,13.8,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8863, Forest Gate North,00BBGL,26.4,9.8,17.6,0.6,00BB,17362,111.2,2.2,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8864, Forest Gate North,00BBGM,12.8,9.5,20.3,0.6,00BB,15885,70.4,2.4,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8865, Forest Gate North,00BBGN,13.5,9.7,21.6,0.7,00BB,15113,85.5,3.2,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8866, Forest Gate North,00BBGP,30.1,12.0,23.2,0.6,00BB,16633,85.2,48.6,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8867, Forest Gate North,00BBGQ,22.5,10.9,20.7,0.7,00BB,15318,83.3,26.6,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8868, Forest Gate North,00BBGR,41.7,11.3,23.6,0.5,00BB,15470,74.0,10.3,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8869, Forest Gate North,00BBGS,25.1,10.5,21.8,0.6,00BB,16404,125.3,14.5,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8870, Forest Gate North,00BBGT,30.8,5.6,14.1,0.7,00BB,10679,91.6,57.8,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8871, Forest Gate North,00BBGU,31.8,7.0,13.9,0.4,00BB,17768,185.7,11.2,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8872, Forest Gate North,00BBGW,17.7,8.4,19.6,0.7,00BB,14846,63.7,33.9,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8873, Forest Gate North,00BBGX,40.9,10.9,20.9,0.5,00BB,15551,78.6,27.2,Newham,69.6,74.2,79.8,21.2708371778311,6.9,64.1,50.5,21.0
8874, Plaistow South,00BBGB,36.5,6.5,19.2,0.7,00BB,15141,121.2,30.9,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8875, Plaistow South,00BBGC,25.8,9.8,22.4,0.6,00BB,15982,109.5,6.1,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8876, Plaistow South,00BBGD,49.3,14.4,25.7,0.5,00BB,14810,125.7,21.7,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8877, Plaistow South,00BBGE,36.0,9.2,22.6,0.5,00BB,15996,86.2,26.6,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8878, Plaistow South,00BBGF,41.4,9.5,25.3,0.7,00BB,13411,136.0,30.6,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8879, Plaistow South,00BBGG,15.7,8.4,19.3,0.6,00BB,15917,174.4,10.9,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8880, Plaistow South,00BBGH,17.6,8.9,19.9,0.7,00BB,13866,79.7,12.3,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8881, Plaistow South,00BBGJ,31.1,10.4,24.3,0.7,00BB,15575,92.0,23.5,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8882, Plaistow South,00BBGK,28.9,8.7,17.8,0.6,00BB,16257,90.8,13.8,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8883, Plaistow South,00BBGL,26.4,9.8,17.6,0.6,00BB,17362,111.2,2.2,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8884, Plaistow South,00BBGM,12.8,9.5,20.3,0.6,00BB,15885,70.4,2.4,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8885, Plaistow South,00BBGN,13.5,9.7,21.6,0.7,00BB,15113,85.5,3.2,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8886, Plaistow South,00BBGP,30.1,12.0,23.2,0.6,00BB,16633,85.2,48.6,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8887, Plaistow South,00BBGQ,22.5,10.9,20.7,0.7,00BB,15318,83.3,26.6,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8888, Plaistow South,00BBGR,41.7,11.3,23.6,0.5,00BB,15470,74.0,10.3,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8889, Plaistow South,00BBGS,25.1,10.5,21.8,0.6,00BB,16404,125.3,14.5,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8890, Plaistow South,00BBGT,30.8,5.6,14.1,0.7,00BB,10679,91.6,57.8,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8891, Plaistow South,00BBGU,31.8,7.0,13.9,0.4,00BB,17768,185.7,11.2,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8892, Plaistow South,00BBGW,17.7,8.4,19.6,0.7,00BB,14846,63.7,33.9,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8893, Plaistow South,00BBGX,40.9,10.9,20.9,0.5,00BB,15551,78.6,27.2,Newham,102.3,75.4,83.4,25.1097293343087,6.6,67.3,51.7,21.9
8894, Little Ilford,00BBGB,36.5,6.5,19.2,0.7,00BB,15141,121.2,30.9,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8895, Little Ilford,00BBGC,25.8,9.8,22.4,0.6,00BB,15982,109.5,6.1,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8896, Little Ilford,00BBGD,49.3,14.4,25.7,0.5,00BB,14810,125.7,21.7,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8897, Little Ilford,00BBGE,36.0,9.2,22.6,0.5,00BB,15996,86.2,26.6,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8898, Little Ilford,00BBGF,41.4,9.5,25.3,0.7,00BB,13411,136.0,30.6,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8899, Little Ilford,00BBGG,15.7,8.4,19.3,0.6,00BB,15917,174.4,10.9,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8900, Little Ilford,00BBGH,17.6,8.9,19.9,0.7,00BB,13866,79.7,12.3,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8901, Little Ilford,00BBGJ,31.1,10.4,24.3,0.7,00BB,15575,92.0,23.5,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8902, Little Ilford,00BBGK,28.9,8.7,17.8,0.6,00BB,16257,90.8,13.8,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8903, Little Ilford,00BBGL,26.4,9.8,17.6,0.6,00BB,17362,111.2,2.2,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8904, Little Ilford,00BBGM,12.8,9.5,20.3,0.6,00BB,15885,70.4,2.4,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8905, Little Ilford,00BBGN,13.5,9.7,21.6,0.7,00BB,15113,85.5,3.2,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8906, Little Ilford,00BBGP,30.1,12.0,23.2,0.6,00BB,16633,85.2,48.6,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8907, Little Ilford,00BBGQ,22.5,10.9,20.7,0.7,00BB,15318,83.3,26.6,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8908, Little Ilford,00BBGR,41.7,11.3,23.6,0.5,00BB,15470,74.0,10.3,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8909, Little Ilford,00BBGS,25.1,10.5,21.8,0.6,00BB,16404,125.3,14.5,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8910, Little Ilford,00BBGT,30.8,5.6,14.1,0.7,00BB,10679,91.6,57.8,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8911, Little Ilford,00BBGU,31.8,7.0,13.9,0.4,00BB,17768,185.7,11.2,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8912, Little Ilford,00BBGW,17.7,8.4,19.6,0.7,00BB,14846,63.7,33.9,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8913, Little Ilford,00BBGX,40.9,10.9,20.9,0.5,00BB,15551,78.6,27.2,Newham,107.8,71.2,78.9,27.782119882162,6.7,82.0,54.5,27.3
8914, Forest Gate South,00BBGB,36.5,6.5,19.2,0.7,00BB,15141,121.2,30.9,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8915, Forest Gate South,00BBGC,25.8,9.8,22.4,0.6,00BB,15982,109.5,6.1,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8916, Forest Gate South,00BBGD,49.3,14.4,25.7,0.5,00BB,14810,125.7,21.7,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8917, Forest Gate South,00BBGE,36.0,9.2,22.6,0.5,00BB,15996,86.2,26.6,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8918, Forest Gate South,00BBGF,41.4,9.5,25.3,0.7,00BB,13411,136.0,30.6,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8919, Forest Gate South,00BBGG,15.7,8.4,19.3,0.6,00BB,15917,174.4,10.9,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8920, Forest Gate South,00BBGH,17.6,8.9,19.9,0.7,00BB,13866,79.7,12.3,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8921, Forest Gate South,00BBGJ,31.1,10.4,24.3,0.7,00BB,15575,92.0,23.5,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8922, Forest Gate South,00BBGK,28.9,8.7,17.8,0.6,00BB,16257,90.8,13.8,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8923, Forest Gate South,00BBGL,26.4,9.8,17.6,0.6,00BB,17362,111.2,2.2,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8924, Forest Gate South,00BBGM,12.8,9.5,20.3,0.6,00BB,15885,70.4,2.4,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8925, Forest Gate South,00BBGN,13.5,9.7,21.6,0.7,00BB,15113,85.5,3.2,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8926, Forest Gate South,00BBGP,30.1,12.0,23.2,0.6,00BB,16633,85.2,48.6,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8927, Forest Gate South,00BBGQ,22.5,10.9,20.7,0.7,00BB,15318,83.3,26.6,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8928, Forest Gate South,00BBGR,41.7,11.3,23.6,0.5,00BB,15470,74.0,10.3,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8929, Forest Gate South,00BBGS,25.1,10.5,21.8,0.6,00BB,16404,125.3,14.5,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8930, Forest Gate South,00BBGT,30.8,5.6,14.1,0.7,00BB,10679,91.6,57.8,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8931, Forest Gate South,00BBGU,31.8,7.0,13.9,0.4,00BB,17768,185.7,11.2,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8932, Forest Gate South,00BBGW,17.7,8.4,19.6,0.7,00BB,14846,63.7,33.9,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8933, Forest Gate South,00BBGX,40.9,10.9,20.9,0.5,00BB,15551,78.6,27.2,Newham,61.8,74.6,77.2,19.410206197442697,6.5,68.2,54.8,25.5
8934, Stratford and New Town,00BBGB,36.5,6.5,19.2,0.7,00BB,15141,121.2,30.9,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8935, Stratford and New Town,00BBGC,25.8,9.8,22.4,0.6,00BB,15982,109.5,6.1,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8936, Stratford and New Town,00BBGD,49.3,14.4,25.7,0.5,00BB,14810,125.7,21.7,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8937, Stratford and New Town,00BBGE,36.0,9.2,22.6,0.5,00BB,15996,86.2,26.6,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8938, Stratford and New Town,00BBGF,41.4,9.5,25.3,0.7,00BB,13411,136.0,30.6,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8939, Stratford and New Town,00BBGG,15.7,8.4,19.3,0.6,00BB,15917,174.4,10.9,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8940, Stratford and New Town,00BBGH,17.6,8.9,19.9,0.7,00BB,13866,79.7,12.3,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8941, Stratford and New Town,00BBGJ,31.1,10.4,24.3,0.7,00BB,15575,92.0,23.5,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8942, Stratford and New Town,00BBGK,28.9,8.7,17.8,0.6,00BB,16257,90.8,13.8,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8943, Stratford and New Town,00BBGL,26.4,9.8,17.6,0.6,00BB,17362,111.2,2.2,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8944, Stratford and New Town,00BBGM,12.8,9.5,20.3,0.6,00BB,15885,70.4,2.4,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8945, Stratford and New Town,00BBGN,13.5,9.7,21.6,0.7,00BB,15113,85.5,3.2,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8946, Stratford and New Town,00BBGP,30.1,12.0,23.2,0.6,00BB,16633,85.2,48.6,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8947, Stratford and New Town,00BBGQ,22.5,10.9,20.7,0.7,00BB,15318,83.3,26.6,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8948, Stratford and New Town,00BBGR,41.7,11.3,23.6,0.5,00BB,15470,74.0,10.3,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8949, Stratford and New Town,00BBGS,25.1,10.5,21.8,0.6,00BB,16404,125.3,14.5,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8950, Stratford and New Town,00BBGT,30.8,5.6,14.1,0.7,00BB,10679,91.6,57.8,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8951, Stratford and New Town,00BBGU,31.8,7.0,13.9,0.4,00BB,17768,185.7,11.2,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8952, Stratford and New Town,00BBGW,17.7,8.4,19.6,0.7,00BB,14846,63.7,33.9,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8953, Stratford and New Town,00BBGX,40.9,10.9,20.9,0.5,00BB,15551,78.6,27.2,Newham,49.1,78.5,79.7,15.4547501125619,5.6,59.2,54.9,23.5
8954, Monkhams,00BCFY,11.3,5.3,19.6,1.1,00BC,14544,100.4,76.8,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8955, Monkhams,00BCFZ,4.7,4.2,17.2,1.2,00BC,12609,64.3,1.3,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8956, Monkhams,00BCGA,13.8,4.5,19.9,1.1,00BC,11658,62.8,36.0,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8957, Monkhams,00BCGB,10.0,6.5,18.5,1.0,00BC,14257,67.1,4.8,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8958, Monkhams,00BCGC,8.2,3.7,12.3,1.1,00BC,11516,89.3,3.3,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8959, Monkhams,00BCGD,4.9,3.6,17.0,1.4,00BC,13241,66.7,19.9,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8960, Monkhams,00BCGE,10.7,9.1,18.6,0.8,00BC,14666,183.3,7.7,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8961, Monkhams,00BCGF,5.3,5.1,17.6,1.2,00BC,12780,81.7,33.4,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8962, Monkhams,00BCGG,9.7,5.2,21.2,1.2,00BC,12630,91.7,48.2,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8963, Monkhams,00BCGH,14.9,6.1,23.4,1.2,00BC,12910,76.8,24.9,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8964, Monkhams,00BCGJ,8.5,8.4,18.1,1.0,00BC,13069,93.8,30.6,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8965, Monkhams,00BCGK,27.3,8.4,28.9,1.0,00BC,12953,91.1,59.8,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8966, Monkhams,00BCGL,22.8,10.7,20.1,0.7,00BC,16544,108.0,18.3,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8967, Monkhams,00BCGM,7.6,7.0,20.5,1.2,00BC,13672,80.2,16.8,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8968, Monkhams,00BCGN,4.4,1.9,15.0,1.4,00BC,10422,56.3,29.9,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8969, Monkhams,00BCGP,10.0,6.5,17.4,1.1,00BC,16760,73.4,21.4,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8970, Monkhams,00BCGQ,15.9,5.0,15.9,1.1,00BC,12044,69.1,35.7,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8971, Monkhams,00BCGR,8.2,8.0,18.4,1.0,00BC,15164,96.4,30.0,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8972, Monkhams,00BCGS,11.8,2.8,14.9,1.0,00BC,11865,67.8,10.6,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8973, Monkhams,00BCGT,8.9,8.8,16.6,0.8,00BC,14123,146.7,13.8,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8974, Monkhams,00BCGU,14.3,3.0,15.2,1.1,00BC,11543,85.9,64.2,Redbridge,53.7,80.9,82.5,16.973709460756098,20.7,21.1,18.8,3.8
8975, Church End,00BCFY,11.3,5.3,19.6,1.1,00BC,14544,100.4,76.8,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8976, Church End,00BCFZ,4.7,4.2,17.2,1.2,00BC,12609,64.3,1.3,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8977, Church End,00BCGA,13.8,4.5,19.9,1.1,00BC,11658,62.8,36.0,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8978, Church End,00BCGB,10.0,6.5,18.5,1.0,00BC,14257,67.1,4.8,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8979, Church End,00BCGC,8.2,3.7,12.3,1.1,00BC,11516,89.3,3.3,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8980, Church End,00BCGD,4.9,3.6,17.0,1.4,00BC,13241,66.7,19.9,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8981, Church End,00BCGE,10.7,9.1,18.6,0.8,00BC,14666,183.3,7.7,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8982, Church End,00BCGF,5.3,5.1,17.6,1.2,00BC,12780,81.7,33.4,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8983, Church End,00BCGG,9.7,5.2,21.2,1.2,00BC,12630,91.7,48.2,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8984, Church End,00BCGH,14.9,6.1,23.4,1.2,00BC,12910,76.8,24.9,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8985, Church End,00BCGJ,8.5,8.4,18.1,1.0,00BC,13069,93.8,30.6,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8986, Church End,00BCGK,27.3,8.4,28.9,1.0,00BC,12953,91.1,59.8,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8987, Church End,00BCGL,22.8,10.7,20.1,0.7,00BC,16544,108.0,18.3,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8988, Church End,00BCGM,7.6,7.0,20.5,1.2,00BC,13672,80.2,16.8,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8989, Church End,00BCGN,4.4,1.9,15.0,1.4,00BC,10422,56.3,29.9,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8990, Church End,00BCGP,10.0,6.5,17.4,1.1,00BC,16760,73.4,21.4,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8991, Church End,00BCGQ,15.9,5.0,15.9,1.1,00BC,12044,69.1,35.7,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8992, Church End,00BCGR,8.2,8.0,18.4,1.0,00BC,15164,96.4,30.0,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8993, Church End,00BCGS,11.8,2.8,14.9,1.0,00BC,11865,67.8,10.6,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
8994, Church End,00BCGT,8.9,8.8,16.6,0.8,00BC,14123,146.7,13.8,Redbridge,67.5,81.4,84.6,18.2354984369573,11.9,26.5,22.1,5.8
